0.5000079433,0.5000307436,1.0
0.4925734954,0.493220025,0.999898343
0.4430484848,0.606672438,0.4820970881
0.4917097886,0.5663457026,0.5234188429
0.6768863759,0.3772977925,0.4641504338
0.5918349905,0.489985604,0.6031482368
0.5937145419,0.5854725977,0.6851537185
0.4958359378,0.5334776497,0.4814923592
0.5012544542,0.5142344162,0.999796686
0.5106321701,0.486173005,0.999695029
0.4801544211,0.5035426322,0.999593372
0.4325776825,0.5213606463,0.4209872256
0.5190264806,0.5121290561,0.999491715
0.4935981941,0.4761862527,0.9993900579
0.5216199655,0.5153294552,0.520507078
0.4877167577,0.5236972131,0.9992884009
0.550739374,0.4931333234,0.5560743942
0.5267853492,0.4902514549,0.9991867439
0.5655468739,0.4915770267,0.5803775828
0.47206045,0.4884941615,0.9990850869
0.5135153892,0.5288960292,0.9989834299
0.510010769,0.4681394316,0.9988817729
0.4698060811,0.5175337392,0.9987801159
0.4613535673,0.5284910195,0.4690145844
0.5503858773,0.4938161176,0.5551980115
0.4528385763,0.4979130065,0.4804475866
0.535490994,0.5078317706,0.9986784589
0.4783255925,0.4691891275,0.9985768019
0.519436972,0.5350742145,0.5371577349
0.4819562334,0.6110340089,0.5797597879
0.4949933058,0.5387292369,0.9984751449
0.5308224102,0.474059686,0.9983734879
0.4585064355,0.4983144868,0.9982718308
0.4781677674,0.513753074,0.4657128205
0.530302619,0.5301786797,0.9981701738
0.4979797723,0.4561686756,0.9980685168
0.4776537483,0.5906306709,0.5300847898
0.519787262,0.5425152192,0.5375136731
0.5223345881,0.5186930599,0.516474159
0.471146369,0.534617344,0.9979668598
0.5457521074,0.4938757906,0.9978652028
0.4612304787,0.4730497785,0.9977635458
0.5106087596,0.5471535097,0.9976618888
0.549316623,0.498610774,0.538289877
0.4678794129,0.5226495319,0.4692509061
0.5201202716,0.5433304412,0.5349798658
0.524536706,0.4572238058,0.9975602318
0.548259842,0.5034619743,0.5696012677
0.5207707534,0.544896836,0.5436496172
0.5345325688,0.5379110108,0.5587587084
0.4682701576,0.4522077537,0.4218470473
0.4877002477,0.5896325434,0.5391431673
0.4909437964,0.5718042349,0.5182947998
0.4062900265,0.4792864653,0.4845382902
0.4848767927,0.5367734216,0.4848705637
0.5359689158,0.2926457209,0.4235725583
0.5356884295,0.2920133671,0.4242019241
0.452039419,0.5153343601,0.9974585748
0.5466184647,0.5215664778,0.9973569178
0.516922991,0.534738834,0.5287087911
0.4870453404,0.5687019503,0.512972601
0.4798090709,0.4517654701,0.9972552608
0.481975958,0.5501653994,0.9971536037
0.4914460183,0.5721783451,0.5184170134
0.5480011943,0.4748062607,0.9970519467
0.4792638634,0.5562257977,0.4756897578
0.4747264096,0.5656470916,0.4921890898
0.5215173068,0.5245136939,0.532265692
0.4466871699,0.4859752383,0.9969502897
0.5303223102,0.5471776243,0.9968486327
0.5096530231,0.4439075042,0.9967469757
0.4542903994,0.5354377866,0.9966453187
0.5152237481,0.5305020864,0.5233486787
0.5461046236,0.36450381,0.4031165198
0.5394438916,0.2475142186,0.4893292751
0.525948551,0.5267729312,0.5358401836
0.5584988469,0.5048767059,0.9965436617
0.4595720886,0.4563197729,0.9964420047
0.5003025262,0.5604180858,0.9963403477
0.541138415,0.4546893677,0.9962386907
0.5285731362,0.5031425162,0.5267616537
0.4382375755,0.5057557379,0.9961370336
0.553981493,0.4906581512,0.5516928839
0.5500659962,0.5380238874,0.9960353766
0.4886173986,0.4374168088,0.9959337196
0.4656935134,0.5545610483,0.9958320626
0.5628941719,0.4827958425,0.9957304056
0.441312291,0.4699084171,0.9956287486
0.4721738563,0.5762523584,0.4947987104
0.4241058428,0.4879461038,0.4852790817
0.5232053667,0.562603237,0.9955270916
0.5254520494,0.4375265048,0.9954254346
0.4383555036,0.5292496516,0.9953237776
0.4731383431,0.5997769739,0.4760678379
