breast cancer,43,45,49,59,67,80,97,124,135,147,161,183,250,253,267,278,281,289,290,310,317,338,340,358,367,371,375,376,381,385,394,399,400,417,440,442,443,447,461,462,499,519,529,530,533,542,571,580,590,593,595,601,604,638,653,663,688,706,712,749,776,809,811,823,838,875,876,907,911,920,925,948,959,969,971,976,979,981,989,1036,1046,1055,1092,1096,1127,1197,1198,1204,1213,1226,1256,1258,1278,1285,1294,1303,1312,1324,1348,1360,1380,1383,1386,1412,1418,1472,1480,1487,1532,1540,1546,1562,1589,1595,1649,1671,1681,1687,1761,1763,1788,1810,1812,1817,1873,1903,1928,1936,2003,2013,2062,2086,2095,2157,2159,2162,2206,2230,2236,2237,2281,2302,2352,2377,2386,2387,2388,2389,2530,2647,2655,2671,2682,2685,2687,2698,2712,2715,2726,2742,2761,2768,2770,2791,2793,2796,2841,2859,2876,2890,2892,2894,2911,2924,2925,2934,2939,2951,2957,2964,2972,2986,2989,3012,3017,3039,3049,3065,3162,3206,3219,3263,3291,3300,3303,3307,3312,3327,3329,3374,3375,3376,3384,3390,3427,3485,3525,3547,3550,3552,3556,3558,3690,3702,3726,3793,3796,3798,3815,3859,3868,3877,3923,3954,3962,3980,3993,4030,4115,4131,4141,4142,4191,4207,4244,4245,4259,4341,4462,4476,4499,4509,4584,4591,4594,4598,4624,4625,4676,4701,4743,4758,4785,4839,4935,4940,4948,4962,4988,5013,5017,5044,5078,5100,5117,5135,5195,5204,5310,5321,5335,5354,5441,5470,5558,5559,5564,5565,5572,5625,5644,5663,5707,5723,5728,5766,5782,5803,5895,5916,5928,5970,5978,5981,5983,6003,6011,6021,6123,6124,6133,6140,6164,6186,6205,6267,6270,6331,6494,6498,6515,6553,6574,6584,6588.0,6591.0,6648.0,6699.0,6709.0,6715.0,6740.0,6804.0,6814.0,6826.0,6937.0,6953.0,6983.0,6990.0,6998.0,7000.0,7012.0,7058.0,7059.0,7060.0,7088.0,7208.0,7222.0,7264.0,7292.0,7293.0,7400.0,7414.0,7435.0,7460.0,7461.0,7462.0,7485.0,7547.0,7627.0,7629.0,7703.0,7752.0,7898.0,7987.0,8010.0,8234.0,8246.0,8248.0,8254.0,8287.0,8334.0,8335.0,8409.0,8420.0,8421.0,8444.0,8479.0,8484.0,8487.0,8509.0,8566.0,8677.0,8820.0,8823.0,8827.0,8831.0,8866.0,8874.0,8898.0,8948.0,8988.0,9055.0,9068.0,9078.0,9164.0,9171.0,9186.0,9194.0,9209.0,9224.0,9225.0,9244.0,9278.0,9336.0,9347.0,9382.0,9407.0,9435.0,9442.0,9520.0,9527.0,9597.0,9732.0,9736.0,9751.0,9782.0,9965.0,10021.0,10039.0,10040.0,10043.0,10096.0,10097.0,10118.0,10143.0,10181.0,10205.0,10230.0,10242.0,10258.0,10260.0,10380.0,10403.0,10410.0,10426.0,10442.0,10509.0,10560.0,10599.0,10630.0,10684.0,10761.0,10794.0,10839.0,10872.0,10901.0,10991.0,11050.0,11108.0,11138.0,11152.0,11163.0,11210.0,11238.0,11268.0,11283.0,11290.0,11300.0,11381.0,11382.0,11625.0,11663.0,11669.0,11703.0,11850.0,11878.0,11898.0,11946.0,11987.0,12082.0,12106.0,12144.0,12270.0,12293.0,12300.0,12426.0,12635.0,12694.0,12703.0,12705.0,13067.0,13218.0,13536.0,13581.0,13584.0,13590.0,13713.0,13846.0,13935.0,14050.0,14065.0,14173.0,14356.0,14422.0,14439.0,14816.0,14861.0,14870.0,15011.0,15186.0,15345.0,15403.0,15420.0,15437.0,15444.0,15524.0,15650.0,15832.0,15890.0,15929.0,15994.0,16214.0,16240.0,16250.0,16330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
schizophrenia,2,4,28,29,36,45,49,66,67,72,75,88,93,94,108,126,132,133,135,137,171,183,219,227,232,250,276,279,294,325,358,360,361,368,375,378,381,389,434,440,441,449,463,499,501,522,530,531,558,576,579,591,592,595,597,599,600,609,615,637,643,651,652,677,714,718,746,771,776,814,818,861,881,882,883,905,919,925,926,933,949,959,960,969,971,976,981,1021,1023,1024,1038,1056,1074,1086,1091,1093,1099,1108,1116,1117,1129,1190,1213,1247,1250,1256,1270,1285,1305,1312,1317,1328,1331,1343,1346,1360,1376,1378,1382,1398,1404,1411,1412,1420,1427,1451,1455,1456,1467,1471,1472,1500,1512,1566,1589,1603,1605,1624,1630,1636,1650,1678,1695,1702,1703,1713,1754,1763,1770,1785,1788,1806,1809,1810,1812,1814,1873,1887,1897,1900,1904,1940,1947,1982,2000,2001,2003,2023,2042,2078,2120,2129,2136,2145,2150,2151,2159,2163,2178,2194,2196,2205,2207,2213,2217,2224,2230,2236,2237,2241,2251,2252,2253,2282,2288,2290,2295,2309,2337,2338,2339,2394,2395,2489,2490,2516,2524,2534,2536,2537,2539,2540,2547,2548,2551,2554,2555,2575,2582,2591,2608,2621,2628,2655,2659,2663,2669,2671,2712,2738,2780,2781,2787,2800,2803,2805,2806,2807,2809,2810,2811,2828,2834,2836,2841,2842,2847,2868,2870,2890,2911,2923,2925,2927,2938,2966,2985,3003,3039,3064,3087,3090,3091,3092,3093,3095,3115,3124,3130,3180,3191,3198,3203,3204,3213,3215,3238,3253,3269,3287,3296,3297,3312,3327,3348,3354,3356,3386,3425,3435,3443,3477,3481,3490,3534,3540,3542,3546,3567,3572,3577,3579,3610,3621,3635,3653,3659,3671,3674,3690,3706,3775,3793,3836,3855.0,3871.0,3923.0,3924.0,3958.0,3961.0,3980.0,4008.0,4010.0,4065.0,4102.0,4109.0,4115.0,4122.0,4159.0,4163.0,4222.0,4225.0,4232.0,4242.0,4245.0,4247.0,4290.0,4308.0,4329.0,4357.0,4358.0,4359.0,4360.0,4362.0,4418.0,4430.0,4431.0,4442.0,4447.0,4448.0,4457.0,4474.0,4480.0,4519.0,4523.0,4574.0,4591.0,4597.0,4609.0,4610.0,4613.0,4616.0,4623.0,4625.0,4645.0,4647.0,4663.0,4703.0,4715.0,4739.0,4776.0,4780.0,4784.0,4866.0,4868.0,4880.0,4926.0,4940.0,4949.0,5053.0,5067.0,5094.0,5109.0,5159.0,5168.0,5169.0,5180.0,5186.0,5199.0,5202.0,5206.0,5224.0,5242.0,5292.0,5317.0,5321.0,5348.0,5413.0,5449.0,5461.0,5462.0,5466.0,5468.0,5469.0,5470.0,5472.0,5474.0,5509.0,5511.0,5527.0,5531.0,5602.0,5617.0,5621.0,5622.0,5625.0,5635.0,5717.0,5724.0,5731.0,5734.0,5756.0,5766.0,5767.0,5792.0,5805.0,5808.0,5825.0,5826.0,5853.0,5854.0,5871.0,5879.0,5882.0,5954.0,5958.0,5978.0,5981.0,5987.0,6017.0,6029.0,6071.0,6118.0,6123.0,6124.0,6139.0,6205.0,6244.0,6250.0,6281.0,6291.0,6304.0,6305.0,6308.0,6344.0,6345.0,6392.0,6494.0,6501.0,6521.0,6547.0,6559.0,6588.0,6589.0,6608.0,6637.0,6642.0,6647.0,6661.0,6662.0,6688.0,6693.0,6736.0,6743.0,6783.0,6793.0,6818.0,6847.0,6879.0,6942.0,6943.0,6944.0,6947.0,6957.0,6965.0,6970.0,6975.0,6978.0,6990.0,6992.0,7000.0,7013.0,7041.0,7060.0,7092.0,7099.0,7111.0,7144.0,7157.0,7159.0,7170.0,7173.0,7193.0,7204.0,7212.0,7223.0,7255.0,7284.0,7286.0,7311.0,7316.0,7332.0,7356.0,7379.0,7380.0,7392.0,7404.0,7422.0,7440.0,7461.0,7483.0,7490.0,7494.0,7501.0,7523.0,7527.0,7544.0,7577.0,7593.0,7599.0,7647.0,7673.0,7675.0,7713.0,7715.0,7724.0,7725.0,7766.0,7802.0,7825.0,7842.0,7854.0,7868.0,7870.0,7933.0,7951.0,7955.0,7985.0,8002.0,8018.0,8025.0,8062.0,8064.0,8069.0,8077.0,8080.0,8084.0,8116.0,8119.0,8169.0,8189.0,8200.0,8209.0,8246.0,8248.0,8254.0,8256.0,8264.0,8274.0,8294.0,8364.0,8410.0,8413.0,8425.0,8428.0,8430.0,8434.0,8438.0,8444.0,8449.0,8454.0,8458.0,8459.0,8484.0,8494.0,8555.0,8589.0,8632.0,8635.0,8663.0,8676.0,8681.0,8736.0,8746.0,8781.0,8785.0,8788.0,8791.0,8798.0,8805.0,8826.0,8831.0,8834.0,8848.0,8871.0,8878.0,8885.0,8887.0,8909.0,8939.0,8945.0,8978.0,9040.0,9057.0,9063.0,9087.0,9145.0,9148.0,9171.0,9184.0,9191.0,9232.0,9237.0,9240.0,9269.0,9270.0,9283.0,9336.0,9337.0,9346.0,9352.0,9359.0,9371.0,9406.0,9416.0,9420.0,9455.0,9520.0,9524.0,9533.0,9540.0,9547.0,9548.0,9556.0,9572.0,9583.0,9612.0,9632.0,9644.0,9659.0,9666.0,9681.0,9696.0,9703.0,9743.0,9765.0,9824.0,9830.0,9861.0,9865.0,9883.0,9897.0,9956.0,9965.0,9977.0,10004.0,10039.0,10040.0,10067.0,10095.0,10126.0,10172.0,10181.0,10205.0,10230.0,10252.0,10253.0,10309.0,10346.0,10363.0,10375.0,10410.0,10430.0,10434.0,10454.0,10455.0,10489.0,10496.0,10519.0,10535.0,10549.0,10566.0,10568.0,10570.0,10608.0,10620.0,10624.0,10632.0,10638.0,10685.0,10710.0,10763.0,10777.0,10793.0,10796.0,10807.0,10815.0,10821.0,10823.0,10829.0,10857.0,10894.0,10901.0,10910.0,10997.0,10999.0,11004.0,11016.0,11026.0,11108.0,11113.0,11169.0,11174.0,11177.0,11211.0,11212.0,11213.0,11220.0,11221.0,11222.0,11226.0,11235.0,11238.0,11243.0,11254.0,11255.0,11278.0,11283.0,11296.0,11377.0,11378.0,11381.0,11394.0,11396.0,11444.0,11463.0,11486.0,11493.0,11502.0,11514.0,11517.0,11525.0,11529.0,11535.0,11543.0,11546.0,11561.0,11610.0,11625.0,11651.0,11677.0,11693.0,11707.0,11724.0,11728.0,11742.0,11749.0,11801.0,11803.0,11816.0,11834.0,11851.0,11877.0,11878.0,11898.0,11925.0,11950.0,11971.0,12033.0,12095.0,12106.0,12120.0,12124.0,12144.0,12147.0,12172.0,12191.0,12192.0,12206.0,12257.0,12267.0,12300.0,12303.0,12317.0,12373.0,12381.0,12396.0,12409.0,12410.0,12451.0,12452.0,12453.0,12501.0,12544.0,12547.0,12551.0,12552.0,12566.0,12616.0,12617.0,12631.0,12696.0,12702.0,12733.0,12745.0,12757.0,12849.0,12850.0,12852.0,12873.0,12989.0,12999.0,13004.0,13030.0,13062.0,13066.0,13087.0,13121.0,13123.0,13125.0,13130.0,13149.0,13152.0,13240.0,13241.0,13243.0,13250.0,13301.0,13334.0,13336.0,13340.0,13346.0,13379.0,13401.0,13404.0,13426.0,13449.0,13461.0,13473.0,13497.0,13582.0,13616.0,13643.0,13665.0,13741.0,13752.0,13788.0,13789.0,13790.0,13815.0,13829.0,13864.0,13873.0,13914.0,13933.0,13946.0,13972.0,13974.0,14019.0,14026.0,14067.0,14084.0,14092.0,14095.0,14127.0,14153.0,14202.0,14271.0,14306.0,14331.0,14333.0,14334.0,14335.0,14354.0,14369.0,14377.0,14384.0,14396.0,14405.0,14408.0,14446.0,14453.0,14494.0,14506.0,14520.0,14524.0,14552.0,14580.0,14620.0,14639.0,14653.0,14686.0,14689.0,14773.0,14779.0,14811.0,14821.0,14828.0,14876.0,14877.0,14882.0,14907.0,14915.0,14930.0,14939.0,14946.0,14983.0,15000.0,15020.0,15064.0,15095.0,15149.0,15191.0,15196.0,15199.0,15246.0,15247.0,15300.0,15304.0,15310.0,15337.0,15349.0,15424.0,15434.0,15435.0,15437.0,15462.0,15465.0,15467.0,15498.0,15522.0,15537.0,15542.0,15564.0,15578.0,15597.0,15676.0,15721.0,15737.0,15747.0,15754.0,15756.0,15771.0,15792.0,15819.0,15841.0,15885.0,15890.0,15897.0,15951.0,16000.0,16024.0,16080.0,16109.0,16114.0,16167.0,16218.0,16236.0,16281.0,16306.0,16314.0,16352.0,16362.0
myopathy,28,52,63,72,99,102,105,110,120,133,135,137,143,371,387,438,461,558,595,596,651,762,775,798,805,840,875,900,919,959,971,1044,1055,1062,1094,1095,1100,1120,1153,1316,1318,1369,1381,1400,1404,1412,1435,1470,1540,1555,1649,1703,1761,1763,1764,1775,1813,1904,1991,2021,2057,2058,2071,2088,2092,2151,2162,2167,2180,2240,2272,2314,2342,2346,2395,2441,2468,2551,2562,2565,2577,2578,2600,2632,2664,2797,2863,2938,2955,2966,2989,2991,3047,3057,3079,3164,3182,3244,3252,3304,3310,3312,3428,3460,3475,3526,3531,3534,3537,3538,3539,3551,3553,3563,3577,3579,3580,3581,3623,3647,3659,3692,3723,3827,3940,4025,4116,4160,4169,4182,4203,4206,4208,4217,4218,4285,4363,4377,4380,4423,4444,4460,4474,4476,4477,4481,4490,4497,4512,4519,4526,4593,4624,4652,4733,4751,4756,4758,4786,4859,4867,4870,4914,5032,5141,5173,5220,5225,5321,5336,5465,5496,5503,5507,5512,5562,5605,5609,5610,5619,5636,5685,5689,5818,5839,5889,5934,5978,6095,6125,6131,6137,6164,6165,6184,6206,6302,6326,6344,6439,6511,6522,6611,6688,6723,6812,6815,6942,7007,7016,7031,7060,7118,7140,7173,7203,7211,7276,7368,7414,7447,7488,7495,7526,7652,7677,7678,7691,7712,7725,7831,7858,7882,7916,7987,8014,8049,8064,8067,8161,8234,8246,8316,8415,8424,8440,8464,8513,8514,8534,8642,8679,8695,8696,8730,8736,8738,8803,8804,8834,8855,8860,8861,8862,8869,8912,8924,9017,9057,9062,9065,9088,9175,9349,9382,9397,9416,9469,9532,9548,9566,9621,9667,9787,9840,9897,9923,9939,9977,10098,10100,10150,10168,10205,10230,10420,10446,10449,10472,10529,10556,10578,10788,10792,10807,10852,10954,11063,11195,11200,11215,11218,11249,11259,11353.0,11479.0,11494.0,11529.0,11593.0,11660.0,11667.0,11681.0,11984.0,12026.0,12089.0,12116.0,12200.0,12227.0,12228.0,12303.0,12317.0,12329.0,12339.0,12452.0,12463.0,12544.0,12579.0,12580.0,12657.0,12786.0,12811.0,12967.0,13102.0,13121.0,13223.0,13263.0,13271.0,13331.0,13518.0,13535.0,13539.0,13605.0,13742.0,13787.0,13803.0,13831.0,13900.0,14094.0,14116.0,14237.0,14248.0,14284.0,14524.0,14538.0,14779.0,14786.0,14801.0,14878.0,14903.0,14910.0,14932.0,15149.0,15245.0,15316.0,15437.0,15455.0,15583.0,15639.0,15664.0,15832.0,16053.0,16080.0,16109.0,16162.0,16263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
carcinoma,43,67,97,99,135,154,161,171,265,267,278,289,290,294,310,339,357,358,375,384,385,427,428,442,461,495,499,501,521,531,540,554,590,591,592,595,601,604,638,648,653,706,720,832,846,875,907,911,925,935,948,971,981,1046,1092,1146,1176,1197,1198,1200,1221,1223,1256,1294,1303,1312,1315,1324,1325,1328,1339,1348,1360,1369,1379,1380,1386,1407,1472,1487,1540,1570,1634,1636,1648,1681,1715,1763,1812,1818,1873,1930,1936,2003,2062,2069,2149,2152,2159,2162,2230,2235,2237,2305,2346,2386,2400,2580,2626,2670,2682,2687,2689,2715,2735,2742,2761,2770,2859,2891,2911,2925,2939,2943,2955,2957,3017,3039,3087,3202,3203,3307,3312,3327,3329,3374,3424,3454,3456,3500,3552,3558,3559,3685,3775,3874,3875,3877,3878,3882,3894,3916,3954,3960,4030,4089,4115,4191,4207,4230,4364,4499,4519,4591,4623,4652,4715,4721,4722,4743,4785,4815,4920,5062,5105,5153,5173,5245,5258,5321,5362,5454,5470,5558,5560,5561,5572,5623,5625,5803,5876,5879,5978,5981,6014,6015,6060,6112,6186,6205,6270,6331,6370,6515,6553,6715,6787,6947,6948,6974,6990,7007,7012,7059,7098,7127,7264,7380,7390,7485,7547,7629,7634,7752,7936,7983,7987,7991,8009,8094,8233,8234,8246,8254,8420,8479,8566,8627,8733,8820,8823,8831,8853,8953,9055,9057,9171,9223,9224,9225,9338,9347,9415,9442,9589,9929,9944,10021,10043,10070,10181,10244,10289,10426,10509,10574,10748,10761,10839,10883,10904,10952,11032,11108,11138,11283,11290,11300,11382,11585,11594,11670,11678,11703,11850,11878,11936,11982,12106,12426,12635,12694,13067,13133,13218,13250,13373,13536,13581,13617,13751,13846,14187,14239,14557,14734,14816,15143,15437,15653,15754,15771,15832,15929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
