0,0.793277643,0.1567810107,0.4887681064,187,0,38,100,3Dportrait
1,0.6386298738,0.7563073875,0.1949222628,226,25,28,100,3Dportrait
2,0.3116710089,0.6762181854,0.5829432462,226,25,28,100,3Dportrait
3,0.8041863054,0.5901215282,0.8229470334,226,25,28,100,3Dportrait
4,0.5127286736,0.8078781559,0.5630769254,252,77,42,100,3Dportrait
5,0.3235090768,0.4601589112,0.2305257669,252,77,42,100,3Dportrait
6,0.1925395305,0.4277944166,0.6868450373,252,77,42,100,3Dportrait
7,0.299736333,0.133559269,0.6176397505,252,77,42,100,3Dportrait
8,0.6197084061,0.5577316599,0.3842379909,252,77,42,100,3Dportrait
9,0.4668358103,0.7971629779,0.8280723348,252,77,42,100,3Dportrait
10,0.5801648405,0.3822470739,0.5998805677,252,77,42,100,3Dportrait
11,0.3999752665,0.9017779822,0.5823056774,252,77,42,100,3Dportrait
12,0.8636998643,0.3077889001,0.5426659276,252,77,42,100,3Dportrait
13,0.6531746078,0.749699769,0.5884255026,253,140,60,100,3Dportrait
14,0.8714568372,0.6735724514,0.7256132741,253,140,60,100,3Dportrait
15,0.6348084875,0.6275043501,0.1422578299,253,140,60,100,3Dportrait
16,0.5051187001,0.3632740892,0.9483639376,253,140,60,100,3Dportrait
17,0.0861984847,0.579608146,0.7828173278,253,140,60,100,3Dportrait
18,0.3239970371,0.122608563,0.7881233433,253,140,60,100,3Dportrait
19,0.3401034526,0.4819937545,0.2257311781,253,140,60,100,3Dportrait
20,0.3610565227,0.0098012759,0.5578056511,253,140,60,100,3Dportrait
21,0.4440446523,0.9359363997,0.2703147698,253,140,60,100,3Dportrait
22,0.5458639032,0.9179819464,0.4660711949,253,140,60,100,3Dportrait
23,0.6845008214,0.3578991863,0.0351920516,253,140,60,100,3Dportrait
24,0.9037631456,0.5154415582,0.3986737943,253,140,60,100,3Dportrait
25,0.3464151805,0.6657733123,0.9016815578,253,140,60,100,3Dportrait
26,0.3779040475,0.1246750296,0.1666765945,253,140,60,100,3Dportrait
27,0.2583354473,0.7228268965,0.9227010491,253,140,60,100,3Dportrait
28,0.5318654223,0.3244703383,0.1791737476,253,140,60,100,3Dportrait
29,0.2831255576,0.3007081361,0.7778447089,253,140,60,100,3Dportrait
30,0.5466306553,0.9403824747,0.6372539364,253,140,60,100,3Dportrait
31,0.0455296885,0.3501234805,0.2744440564,253,140,60,100,3Dportrait
32,0.3548497517,0.0355627789,0.6421721324,253,140,60,100,3Dportrait
33,0.0716670194,0.8411786427,0.4905084484,253,140,60,100,3Dportrait
34,0.3525199763,0.2758006831,0.603878941,253,140,60,100,3Dportrait
35,0.2765660479,0.3322149985,0.3500168301,253,140,60,100,3Dportrait
36,0.7559922913,0.556364762,0.751713932,253,140,60,100,3Dportrait
37,0.3120757789,0.1668979657,0.5166641257,253,140,60,100,3Dportrait
38,0.5280984526,0.5316013422,1.0,253,140,60,100,3Dportrait
39,0.6952650188,0.6044069397,0.9216737224,253,140,60,100,3Dportrait
40,0.1217126883,0.7617224406,0.34118361,254,178,76,100,3Dportrait
41,0.1529490026,0.3708203865,0.6798875458,254,178,76,100,3Dportrait
42,0.7566982161,0.330373164,0.5951621711,254,178,76,100,3Dportrait
43,0.0664193967,0.532825998,0.7287827782,254,178,76,100,3Dportrait
44,0.2859455296,0.1007684957,0.2549428913,254,178,76,100,3Dportrait
45,0.4203275178,0.9228348967,0.6754208368,254,178,76,100,3Dportrait
46,0.5264927905,0.5647033169,0.0864393998,254,178,76,100,3Dportrait
47,0.4292773321,0.3785029557,0.7058602724,254,178,76,100,3Dportrait
48,0.1662388753,0.648317229,0.1731571023,254,178,76,100,3Dportrait
49,0.8316389523,0.2733886859,0.6839284137,254,178,76,100,3Dportrait
50,0.6281019785,0.4859432506,0.3086699885,254,178,76,100,3Dportrait
51,0.8501341816,0.2987513735,0.7080218333,254,178,76,100,3Dportrait
52,0.354540248,0.223789755,0.7535541738,254,178,76,100,3Dportrait
53,0.4879779221,0.7160292735,0.2274279818,254,178,76,100,3Dportrait
54,0.3720194525,0.5795206812,0.2352663799,254,178,76,100,3Dportrait
55,0.7249813959,0.3974748957,0.7520886304,254,178,76,100,3Dportrait
56,0.5897601995,0.7853289675,0.7756384168,254,178,76,100,3Dportrait
57,0.6372366601,0.4114182096,0.9040464966,254,178,76,100,3Dportrait
58,0.8951182133,0.4299076008,0.379351405,254,178,76,100,3Dportrait
