66008,0.4865614256,0.5856194008,0,183,183,183,100,2Dportrait_NF1
8473,0.4659813282,0.392711673,0,170,170,170,100,2Dportrait_NF1
2561,0.7448600371,0.4986305963,0,203,203,203,100,2Dportrait_NF1
3759,0.7622382177,0.3951797597,0,199,199,199,100,2Dportrait_NF1
22906,0.5865074495,0.5195849169,0,187,187,187,100,2Dportrait_NF1
4928,0.6081201463,0.5755129868,0,167,167,167,100,2Dportrait_NF1
1994,0.8213185601,0.7827826559,0,155,155,155,100,2Dportrait_NF1
8481,0.6059447699,0.3131449785,0,170,170,170,100,2Dportrait_NF1
81610,0.4973760076,0.5947475611,0,188,188,188,100,2Dportrait_NF1
51361,0.6675587519,0.1798155295,0,190,190,190,100,2Dportrait_NF1
221937,0.453144481,0.3940528707,0,176,176,176,100,2Dportrait_NF1
64837,0.486349434,0.5904461186,0,175,175,175,100,2Dportrait_NF1
89953,0.4920784853,0.5926560021,0,176,176,176,100,2Dportrait_NF1
121441,0.5164686325,0.5651998979,0,177,177,177,100,2Dportrait_NF1
23095,0.4006737561,0.6562780814,0,255,112,1,100,2Dportrait_NF1
5565,0.6098945862,0.4288334167,0,182,182,182,100,2Dportrait_NF1
5562,0.4880619826,0.8421626794,0,255,196,51,100,2Dportrait_NF1
5571,0.7249101528,0.5496424754,0,181,181,181,100,2Dportrait_NF1
5347,0.4524475814,0.5358645227,0,160,160,160,100,2Dportrait_NF1
10651,0.7588539354,0.7826507476,0,187,187,187,100,2Dportrait_NF1
79649,0.6149313844,0.293507158,0,186,186,186,100,2Dportrait_NF1
55288,0.7533752371,0.7786705999,0,184,184,184,100,2Dportrait_NF1
3831,0.6077189124,0.4373309996,0,173,173,173,100,2Dportrait_NF1
3800,0.487050088,0.5908086136,0,183,183,183,100,2Dportrait_NF1
3799,0.4800151119,0.5992866629,0,172,172,172,100,2Dportrait_NF1
3798,0.4867652765,0.5887184017,0,183,183,183,100,2Dportrait_NF1
131405,0.5089365933,0.1185574698,0,200,200,200,100,2Dportrait_NF1
283643,0.6297676732,0.3219343312,0,193,193,193,100,2Dportrait_NF1
2932,0.7653430414,0.4250142531,0,157,157,157,100,2Dportrait_NF1
2931,0.752470695,0.4263844145,0,175,175,175,100,2Dportrait_NF1
84270,0.7193959925,0.7467066029,0,205,205,205,100,2Dportrait_NF1
84129,0.5361183162,0.5920776267,0,181,181,181,100,2Dportrait_NF1
26586,0.6177522888,0.285835938,0,178,178,178,100,2Dportrait_NF1
9657,0.6583988417,0.6117642813,0,165,165,165,100,2Dportrait_NF1
7514,0.5936659479,0.5187117407,0,156,156,156,100,2Dportrait_NF1
23557,0.8312767749,0.5588613436,0,179,179,179,100,2Dportrait_NF1
84062,0.6575145956,0.3292056729,0,181,181,181,100,2Dportrait_NF1
1559,0.3220357678,0.6326289042,0,190,220,0,100,2Dportrait_NF1
5447,0.7404929286,0.7030040102,0,179,179,179,100,2Dportrait_NF1
11140,0.5603256518,0.5801553699,0,159,159,159,100,2Dportrait_NF1
140545,0.704531676,0.7383213945,0,184,184,184,100,2Dportrait_NF1
9545,0.7202829151,0.621596663,0,188,188,188,100,2Dportrait_NF1
22983,0.704751957,0.7347256329,0,180,180,180,100,2Dportrait_NF1
6776,0.3307979753,0.5949094433,0,175,175,175,100,2Dportrait_NF1
10617,0.6937950808,0.5555282758,0,180,180,180,100,2Dportrait_NF1
1565,0.7442048445,0.7162292955,0,216,216,216,100,2Dportrait_NF1
51295,0.7126321858,0.7492036533,0,174,174,174,100,2Dportrait_NF1
1562,0.4958299893,0.3647452243,0,203,203,203,100,2Dportrait_NF1
1557,0.741528985,0.7083951828,0,217,217,217,100,2Dportrait_NF1
1576,0.7429684313,0.7022512914,0,193,193,193,100,2Dportrait_NF1
976,0.9257974422,0.5932552583,0,190,190,190,100,2Dportrait_NF1
10452,0.7432792631,0.7703048129,0,180,180,180,100,2Dportrait_NF1
10133,0.7309235324,0.7232349124,0,176,176,176,100,2Dportrait_NF1
4218,0.7132154136,0.6040124568,0,176,176,176,100,2Dportrait_NF1
2314,0.642959624,0.4242980196,0,173,173,173,100,2Dportrait_NF1
2971,0.7638441944,0.6258805925,0,198,198,198,100,2Dportrait_NF1
9230,0.6703013721,0.4267662186,0,174,174,174,100,2Dportrait_NF1
51019,0.6359469883,0.2965557532,0,185,185,185,100,2Dportrait_NF1
79735,0.8461463698,0.4728617946,0,187,187,187,100,2Dportrait_NF1
2353,0.3537554043,0.4478816356,0,165,165,165,100,2Dportrait_NF1
3064,0.7058458529,0.5511512808,0,160,160,160,100,2Dportrait_NF1
26994,0.6986008926,0.5449456451,0,173,173,173,100,2Dportrait_NF1
91833,0.5743183234,0.1228503242,0,184,184,184,100,2Dportrait_NF1
29110,0.5470232632,0.3771233783,0,162,162,162,100,2Dportrait_NF1
23239,0.5791855432,0.440623204,0,171,171,171,100,2Dportrait_NF1
27089,0.7648999519,0.8312864828,0,186,186,186,100,2Dportrait_NF1
8831,0.755753498,0.4132721773,0,196,196,196,100,2Dportrait_NF1
5468,0.4141845306,0.7882890096,0,175,200,232,100,2Dportrait_NF1
1059,0.5183289024,0.2331423134,0,177,177,177,100,2Dportrait_NF1
10969,0.5274353221,0.1005561531,0,172,172,172,100,2Dportrait_NF1
1982,0.6138855146,0.1964594827,0,174,174,174,100,2Dportrait_NF1
55719,0.7400603215,0.7127308653,0,192,192,192,100,2Dportrait_NF1
2778,0.3579710743,0.7783193311,0,175,200,232,100,2Dportrait_NF1
91942,0.7525139632,0.8273511277,0,198,198,198,100,2Dportrait_NF1
6168,0.5087316644,0.10329221,0,166,166,166,100,2Dportrait_NF1
3313,0.6307806087,0.6758065584,0,156,156,156,100,2Dportrait_NF1
23499,0.6665034404,0.3699639621,0,175,175,175,100,2Dportrait_NF1
10313,0.8674198726,0.5506319554,0,188,188,188,100,2Dportrait_NF1
23172,0.6140515245,0.4213763931,0,178,178,178,100,2Dportrait_NF1
153527,0.5202649287,0.2742909948,0,187,187,187,100,2Dportrait_NF1
10318,0.4860688974,0.2568027729,0,176,176,176,100,2Dportrait_NF1
51588,0.4208987499,0.6150838776,0,171,171,171,100,2Dportrait_NF1
1540,0.3968412916,0.6524146864,0,255,112,1,100,2Dportrait_NF1
8737,0.5922431546,0.5368776901,0,171,171,171,100,2Dportrait_NF1
8697,0.6463729748,0.2068059696,0,171,171,171,100,2Dportrait_NF1
222484,0.6278002366,0.9084350472,0,183,183,183,100,2Dportrait_NF1
9413,0.9279226365,0.5332842859,0,184,184,184,100,2Dportrait_NF1
79734,0.6131251254,0.3905281711,0,183,183,183,100,2Dportrait_NF1
801,0.8037212137,0.6211491854,0,158,158,158,100,2Dportrait_NF1
10971,0.6458195589,0.4536662876,0,157,157,157,100,2Dportrait_NF1
56648,0.5465440425,0.450326035,0,184,184,184,100,2Dportrait_NF1
51678,0.5544354973,0.8724128801,0,186,186,186,100,2Dportrait_NF1
7532,0.648297961,0.4488894143,0,157,157,157,100,2Dportrait_NF1
7533,0.639143701,0.4616348905,0,160,160,160,100,2Dportrait_NF1
7534,0.6392599749,0.4456005778,0,156,156,156,100,2Dportrait_NF1
7529,0.6431049663,0.4497117357,0,157,157,157,100,2Dportrait_NF1
171017,0.3629690279,0.456183433,0,194,194,194,100,2Dportrait_NF1
4354,0.4954208006,0.4202215508,0,181,181,181,100,2Dportrait_NF1
8887,0.7421904225,0.5187633813,0,179,179,179,100,2Dportrait_NF1
1026,0.4173667835,0.7766240581,0,175,200,232,100,2Dportrait_NF1
6900,0.7462290054,0.5202395184,0,179,179,179,100,2Dportrait_NF1
7871,0.6815361458,0.6962995931,0,187,187,187,100,2Dportrait_NF1
7415,0.6830381896,0.6527310416,0,156,156,156,100,2Dportrait_NF1
79088,0.492820363,0.2931133419,0,188,188,188,100,2Dportrait_NF1
7314,0.5740790476,0.5332323085,0,160,160,160,100,2Dportrait_NF1
7273,0.7159573648,0.2864093738,0,166,166,166,100,2Dportrait_NF1
7450,0.8276307277,0.3204245154,0,192,192,192,100,2Dportrait_NF1
58533,0.7018547757,0.2548253847,0,175,175,175,100,2Dportrait_NF1
202333,0.5073884191,0.7885415998,0,193,193,193,100,2Dportrait_NF1
55900,0.5763585055,0.2231509683,0,190,190,190,100,2Dportrait_NF1
8291,0.7159221258,0.2885324785,0,186,186,186,100,2Dportrait_NF1
339318,0.5561388272,0.4836541313,0,212,212,212,100,2Dportrait_NF1
7552,0.6253451785,0.3802048664,0,191,191,191,100,2Dportrait_NF1
2495,0.4877060984,0.6595363825,0,175,175,175,100,2Dportrait_NF1
4621,0.5805507944,0.5660454576,0,191,191,191,100,2Dportrait_NF1
1213,0.6607653563,0.3812727054,0,158,158,158,100,2Dportrait_NF1
667,0.710545799,0.3387276493,0,174,174,174,100,2Dportrait_NF1
9472,0.739626748,0.4027382685,0,186,186,186,100,2Dportrait_NF1
22873,0.4785333639,0.2292793114,0,199,199,199,100,2Dportrait_NF1
151050,0.7293136155,0.7225438257,0,216,216,216,100,2Dportrait_NF1
4703,0.7122288702,0.3007097953,0,186,186,186,100,2Dportrait_NF1
84557,0.5819523253,0.571582459,0,157,157,157,100,2Dportrait_NF1
23710,0.5828084323,0.5638468003,0,158,158,158,100,2Dportrait_NF1
11345,0.5826056594,0.5528896626,0,157,157,157,100,2Dportrait_NF1
7037,0.7472414948,0.2895220707,0,170,170,170,100,2Dportrait_NF1
50807,0.6812484349,0.4109272423,0,177,177,177,100,2Dportrait_NF1
2911,0.7580842531,0.502244769,0,193,193,193,100,2Dportrait_NF1
4646,0.6728840044,0.4147882797,0,169,169,169,100,2Dportrait_NF1
8717,0.5541940655,0.5650105114,0,176,176,176,100,2Dportrait_NF1
5867,0.7219089645,0.5788533517,0,185,185,185,100,2Dportrait_NF1
7187,0.5809354124,0.5269624588,0,175,175,175,100,2Dportrait_NF1
81631,0.5812020096,0.5618029528,0,160,160,160,100,2Dportrait_NF1
11337,0.5851959862,0.5670450412,0,159,159,159,100,2Dportrait_NF1
7132,0.5529072844,0.5684304703,0,163,163,163,100,2Dportrait_NF1
8766,0.732442601,0.5934115274,0,171,171,171,100,2Dportrait_NF1
7124,0.4157638549,0.7897059845,0,175,200,232,100,2Dportrait_NF1
9577,0.6179156967,0.4236570018,0,175,175,175,100,2Dportrait_NF1
6647,0.6355824059,0.822600636,0,175,175,175,100,2Dportrait_NF1
51552,0.6702821914,0.4509797384,0,176,176,176,100,2Dportrait_NF1
2060,0.5530830333,0.4735389608,0,165,165,165,100,2Dportrait_NF1
23390,0.289988981,0.4890957097,0,171,171,171,100,2Dportrait_NF1
201475,0.694209771,0.6250808359,0,199,199,199,100,2Dportrait_NF1
10890,0.6985000079,0.6171930618,0,170,170,170,100,2Dportrait_NF1
8878,0.6108295349,0.6562200418,0,159,159,159,100,2Dportrait_NF1
57531,0.4304755434,0.4357118404,0,194,194,194,100,2Dportrait_NF1
57111,0.6690576733,0.4322693168,0,195,195,195,100,2Dportrait_NF1
93474,0.4814533316,0.2563967202,0,195,195,195,100,2Dportrait_NF1
5071,0.7432316087,0.7819363103,0,157,157,157,100,2Dportrait_NF1
64786,0.7390485756,0.6463272629,0,176,176,176,100,2Dportrait_NF1
57541,0.4987221895,0.1502696625,0,192,192,192,100,2Dportrait_NF1
79673,0.4727781807,0.2406893152,0,196,196,196,100,2Dportrait_NF1
9802,0.4524604429,0.2978504744,0,178,178,178,100,2Dportrait_NF1
5866,0.7209091136,0.5820201591,0,193,193,193,100,2Dportrait_NF1
23673,0.849917389,0.6691622016,0,177,177,177,100,2Dportrait_NF1
3315,0.7803276463,0.6226716868,0,255,196,51,100,2Dportrait_NF1
4901,0.7258319427,0.722699758,0,211,211,211,100,2Dportrait_NF1
440738,0.5759156761,0.5640242871,0,185,185,185,100,2Dportrait_NF1
10137,0.4829687945,0.4904457762,0,181,181,181,100,2Dportrait_NF1
9516,0.8342944675,0.5581131154,0,181,181,181,100,2Dportrait_NF1
8517,0.6345804733,0.5254567967,0,159,159,159,100,2Dportrait_NF1
10626,0.6969384146,0.1184411099,0,184,184,184,100,2Dportrait_NF1
841,0.4178536987,0.712919915,0,175,200,232,100,2Dportrait_NF1
9474,0.6479799179,0.5999759534,0,173,173,173,100,2Dportrait_NF1
9255,0.5664103643,0.4033750203,0,175,175,175,100,2Dportrait_NF1
9204,0.499972728,0.256219907,0,184,184,184,100,2Dportrait_NF1
4624,0.4282802056,0.1491069057,0,189,189,189,100,2Dportrait_NF1
342346,0.7773170907,0.117030085,0,203,203,203,100,2Dportrait_NF1
6059,0.6849823566,0.7779225962,0,164,164,164,100,2Dportrait_NF1
5499,0.773667698,0.1237998388,0,160,160,160,100,2Dportrait_NF1
3853,0.5392527288,0.2982838069,0,177,177,177,100,2Dportrait_NF1
5764,0.7238574434,0.5436383506,0,181,181,181,100,2Dportrait_NF1
5108,0.6130546474,0.3116362854,0,171,171,171,100,2Dportrait_NF1
3281,0.5517932041,0.3202867696,0,189,189,189,100,2Dportrait_NF1
23636,0.5143032925,0.2985329169,0,174,174,174,100,2Dportrait_NF1
10403,0.6662624919,0.2893302145,0,175,175,175,100,2Dportrait_NF1
10152,0.7061096993,0.3246460271,0,176,176,176,100,2Dportrait_NF1
10445,0.5188926893,0.3158643083,0,179,179,179,100,2Dportrait_NF1
26258,0.6504451611,0.3166975192,0,181,181,181,100,2Dportrait_NF1
51631,0.5442306467,0.2173636219,0,161,161,161,100,2Dportrait_NF1
57326,0.5153284204,0.2684262997,0,175,175,175,100,2Dportrait_NF1
3915,0.8508061702,0.3402510488,0,177,177,177,100,2Dportrait_NF1
2661,0.6700765562,0.5540753771,0,187,187,187,100,2Dportrait_NF1
6616,0.8313477733,0.6691536696,0,180,180,180,100,2Dportrait_NF1
9821,0.5248401629,0.6376983331,0,178,178,178,100,2Dportrait_NF1
10970,0.8969067392,0.6113727103,0,165,165,165,100,2Dportrait_NF1
115106,0.6188820185,0.3039017494,0,176,176,176,100,2Dportrait_NF1
9897,0.6452302349,0.2845548005,0,186,186,186,100,2Dportrait_NF1
253725,0.6575139265,0.2826724985,0,197,197,197,100,2Dportrait_NF1
387680,0.6275450141,0.2906495211,0,184,184,184,100,2Dportrait_NF1
23325,0.6507937596,0.2793695169,0,183,183,183,100,2Dportrait_NF1
167838,0.5376332588,0.3588938885,0,192,192,192,100,2Dportrait_NF1
23028,0.4162247127,0.3605623309,0,163,163,163,100,2Dportrait_NF1
830,0.6436061184,0.3771123766,0,170,170,170,100,2Dportrait_NF1
90410,0.5798020771,0.9564237024,0,188,188,188,100,2Dportrait_NF1
6386,0.6958804268,0.2356513198,0,167,167,167,100,2Dportrait_NF1
