0.5476690657,0.5459033309,0
0.6439241994,0.6025263915,0
0.6713250362,0.2234422896,0
0.426885439,0.2264690263,0
0.4549662151,0.3006563055,0
0.5355394173,0.7834538902,0
0.4708657792,0.9645933525,0
0.5822028093,0.8434818129,0
0.209528195,0.3835246463,0
0.3897866684,0.5392956824,0
0.3495273753,0.8382500887,0
0.1823698601,0.7375384655,0
0.3491257176,0.748390019,0
0.5673846539,0.6559643271,0
0.3633501634,0.7696634739,0
0.4434149242,0.8510415375,0
0.5682802774,0.87352138,0
0.2950394315,0.7323664882,0
0.5735945578,0.8545623742,0
0.2787949461,0.4731757989,0
0.256897542,0.5208367513,0
0.5109939096,0.4348415354,0
0.4661021521,0.6466209157,0
0.3767962443,0.5022712212,0
0.5957629148,0.6867505068,0
0.1049252876,0.5641822993,0
0.4597618714,0.4058005682,0
0.5888144164,0.4168048833,0
0.5250599366,0.8542860417,0
0.1633323797,0.802171545,0
0.5823918156,0.0780073426,0
0.3673688575,0.6208285495,0
0.5422955585,0.5342325232,0
0.6280059321,0.734085018,0
0.4656133492,0.9698803852,0
0.3620476284,0.8188194634,0
0.5680154973,0.6549985814,0
0.4381619358,0.2235121344,0
0.1512712773,0.5760576646,0
0.5408133559,0.9209642235,0
0.1518692536,0.5991848479,0
0.2645617949,0.2181943222,0
0.1565639061,0.5847646865,0
0.5033626405,0.7968949122,0
0.1646635735,0.8015737613,0
0.991318754,0.5340385888,0
0.4584744418,0.760350947,0
0.4122411195,0.027864151,0
0.9010743092,0.6196300406,0
0.5241675342,0.2686256184,0
0.2451083876,0.7123732444,0
0.6343618509,0.6539726162,0
0.4205901239,0.8050615074,0
0.4275304916,0.7621154098,0
0.2697619468,0.8087117649,0
0.4648863273,0.0833150438,0
0.4344937837,0.7042939453,0
0.1708193809,0.7966794558,0
0.5574750753,0.4879766201,0
0.5839941083,0.7325854899,0
0.4969085559,0.8681049264,0
0.4895713686,0.7775617203,0
0.5662208214,0.489847603,0
0.507583485,0.8863041097,0
0.4126603829,0.6736747417,0
0.4712833021,0.7026783376,0
0.3795357175,0.3189202321,0
0.5102217532,0.8836058626,0
0.3823125582,0.6445767326,0
0.5760414558,0.5815883857,0
0.2321508174,0.6691360023,0
0.5068482675,0.1534175613,0
0.4151363488,0.7933952955,0
0.4311243893,0.2909285642,0
0.6044353547,0.8060109441,0
0.4040233102,0.9040889781,0
0.1768899785,0.7598766751,0
0.2613618545,0.4861760991,0
0.253330689,0.5363889779,0
0.1085846206,0.5869819386,0
0.3764751467,0.8702267673,0
0.3993473155,0.8578334033,0
0.3421895192,0.6673638972,0
0.4980584131,0.8032047587,0
0.4633672768,0.7983513175,0
0.3805770701,0.6389485256,0
0.4489186914,0.6513553359,0
0.288280579,0.7571431839,0
0.4216995483,0.8975262251,0
0.3577018036,0.925631307,0
0.2356688941,0.4394933868,0
0.1061774149,0.5137051031,0
0.3698162881,0.9180674855,0
0.5559996267,0.8959525322,0
0.4321866142,0.9765071133,0
0.404082498,0.9046262534,0
0.532656397,0.2889645863,0
0.4047790104,0.6154729983,0
0.1995165119,0.7421041763,0
