252,77,42,100
213,16,32,100
254,181,79,100
254,166,71,100
252,104,50,100
201,8,35,100
128,0,38,100
212,16,32,100
253,114,52,100
253,122,55,100
233,39,32,100
229,30,29,100
233,39,32,100
235,43,33,100
227,26,28,100
248,70,40,100
168,0,38,100
245,64,38,100
162,0,38,100
252,104,50,100
252,97,47,100
252,85,44,100
224,24,29,100
252,77,42,100
218,20,30,100
252,77,42,100
254,171,73,100
253,145,62,100
143,0,38,100
230,33,30,100
254,192,91,100
245,64,38,100
239,51,35,100
192,2,37,100
130,0,38,100
240,53,35,100
246,66,39,100
254,167,71,100
241,54,36,100
151,0,38,100
252,87,44,100
253,112,52,100
244,61,37,100
229,30,29,100
243,59,37,100
254,227,139,100
226,25,28,100
254,182,81,100
255,229,144,100
253,143,61,100
253,126,56,100
244,62,38,100
233,38,31,100
233,39,32,100
225,25,29,100
254,162,69,100
229,30,29,100
252,89,45,100
252,104,50,100
190,1,38,100
162,0,38,100
225,25,29,100
252,85,44,100
172,0,38,100
215,18,31,100
252,95,47,100
253,154,66,100
185,0,38,100
236,44,33,100
221,22,29,100
227,26,28,100
253,138,59,100
215,18,31,100
254,162,69,100
196,5,36,100
136,0,38,100
230,31,29,100
252,108,51,100
238,49,34,100
252,102,49,100
233,39,32,100
214,17,31,100
235,43,33,100
218,20,30,100
217,19,31,100
251,75,41,100
252,85,44,100
252,77,42,100
143,0,38,100
138,0,38,100
252,85,44,100
252,99,48,100
138,0,38,100
162,0,38,100
130,0,38,100
138,0,38,100
253,147,63,100
247,67,39,100
242,57,36,100
161,0,38,100
241,54,36,100
252,100,48,100
134,0,38,100
252,108,51,100
157,0,38,100
196,5,36,100
253,136,59,100
230,31,29,100
253,142,60,100
253,124,55,100
252,97,47,100
254,218,120,100
253,130,57,100
231,35,30,100
253,132,57,100
147,0,38,100
228,28,29,100
252,97,47,100
254,168,72,100
255,228,140,100
252,100,48,100
141,0,38,100
145,0,38,100
139,0,38,100
213,16,32,100
237,46,33,100
253,144,61,100
208,13,33,100
233,39,32,100
252,93,46,100
229,30,29,100
162,0,38,100
153,0,38,100
178,0,38,100
218,20,30,100
230,31,29,100
230,33,30,100
230,33,30,100
233,39,32,100
192,2,37,100
218,20,30,100
254,168,72,100
212,16,32,100
153,0,38,100
253,149,63,100
253,153,65,100
253,149,63,100
141,0,38,100
233,39,32,100
253,138,59,100
253,157,67,100
238,49,34,100
253,143,61,100
237,46,33,100
145,0,38,100
254,217,118,100
252,91,46,100
246,66,39,100
247,67,39,100
151,0,38,100
252,81,43,100
190,1,38,100
224,24,29,100
230,31,29,100
252,85,44,100
253,116,53,100
254,185,83,100
183,0,38,100
157,0,38,100
234,41,32,100
